suj,rt,acc,congr,soa,tloc,cloc
5,464.86,1,1,-150,1,1
5,NaN,1,NaN,NaN,NaN,2
5,NaN,0,NaN,NaN,1,NaN
5,NaN,1,NaN,NaN,NaN,1
5,NaN,1,NaN,NaN,NaN,2
5,648.97,1,0,-600,1,2
5,NaN,1,NaN,NaN,NaN,1
5,678.97,1,1,450,2,2
5,559.11,1,0,150,2,1
5,NaN,0,0,450,1,2
5,NaN,0,NaN,NaN,1,NaN
5,407.16,1,0,-150,2,1
5,NaN,0,NaN,NaN,2,NaN
5,498.22,1,1,-600,1,1
5,502.86,1,1,-600,2,2
5,NaN,1,NaN,NaN,NaN,2
5,535.7,1,0,-150,2,1
5,462.54,1,1,-150,2,2
5,362.96,1,1,-150,1,1
5,NaN,1,NaN,NaN,NaN,NaN
5,647.88,1,NaN,NaN,1,NaN
5,NaN,0,0,450,1,2
5,NaN,1,NaN,NaN,NaN,1
5,503.49,1,0,150,2,1
5,593.48,1,NaN,NaN,2,NaN
5,NaN,0,1,450,2,2
5,NaN,1,NaN,NaN,NaN,1
5,NaN,0,NaN,NaN,1,NaN
5,NaN,1,NaN,NaN,NaN,2
5,NaN,0,NaN,NaN,1,NaN
5,NaN,1,NaN,NaN,NaN,2
5,478.36,1,1,-600,1,1
5,569.61,1,0,150,2,1
5,NaN,0,1,-600,1,1
5,488.64,1,1,-600,2,2
5,NaN,1,NaN,NaN,NaN,NaN
5,454.87,1,0,-150,2,1
5,NaN,0,1,-150,2,2
5,NaN,1,NaN,NaN,NaN,1
5,596.82,1,1,150,2,2
5,NaN,1,NaN,NaN,NaN,1
5,NaN,0,NaN,NaN,2,NaN
5,NaN,0,0,150,1,2
5,582.34,1,NaN,NaN,2,NaN
5,NaN,1,NaN,NaN,NaN,1
5,NaN,0,NaN,NaN,1,NaN
5,2499.8,0,NaN,NaN,NaN,2
5,NaN,0,1,450,1,1
5,NaN,1,NaN,NaN,NaN,NaN
5,NaN,0,0,-600,1,2
5,438.88,1,0,-150,2,1
5,NaN,1,NaN,NaN,NaN,2
5,596.88,1,1,-150,1,1
5,624.82,1,1,150,2,2
5,NaN,0,1,150,1,1
5,571.11,1,0,-600,2,1
5,535.26,1,0,-150,1,2
5,NaN,1,NaN,NaN,NaN,1
5,NaN,1,NaN,NaN,NaN,2
5,NaN,0,1,450,1,1
5,2732.3,1,0,-600,1,2
5,NaN,1,NaN,NaN,NaN,2
5,401.77,1,1,-150,2,2
5,NaN,1,NaN,NaN,NaN,NaN
5,NaN,0,1,150,1,1
5,551.29,1,0,450,2,1
5,510.72,1,0,-600,2,1
5,522.14,1,1,450,2,2
5,NaN,0,0,150,1,2
5,NaN,1,NaN,NaN,NaN,2
5,575.69,1,0,450,2,1
5,NaN,0,0,-150,1,2
5,483.21,1,1,-600,2,2
5,855.66,1,NaN,NaN,2,NaN
5,NaN,0,0,450,1,2
5,NaN,0,1,150,1,1
5,NaN,1,NaN,NaN,NaN,NaN
5,NaN,1,NaN,NaN,NaN,1
5,534.13,1,1,450,1,1
5,NaN,0,0,150,1,2
5,NaN,0,NaN,NaN,1,NaN
5,NaN,0,1,450,2,2
5,467.23,1,1,-150,2,2
5,NaN,1,NaN,NaN,NaN,1
5,NaN,1,NaN,NaN,NaN,2
5,NaN,0,0,-600,1,2
5,494.43,1,0,-600,2,1
5,NaN,1,NaN,NaN,NaN,1
5,NaN,0,NaN,NaN,1,NaN
5,NaN,1,NaN,NaN,NaN,2
5,NaN,0,NaN,NaN,2,NaN
5,NaN,0,1,-600,1,1
5,NaN,1,NaN,NaN,NaN,2
5,448.33,1,0,-150,1,2
5,NaN,0,0,150,2,1
5,429.99,1,1,-150,1,1
5,NaN,0,0,450,1,2
5,NaN,1,NaN,NaN,NaN,1
5,602.9,1,NaN,NaN,1,NaN
5,NaN,0,1,150,2,2
5,379.05,1,1,-150,1,1
5,NaN,1,NaN,NaN,NaN,1
5,NaN,0,1,450,2,2
5,NaN,0,NaN,NaN,2,NaN
5,NaN,0,1,150,1,1
5,NaN,1,NaN,NaN,NaN,2
5,NaN,1,NaN,NaN,NaN,1
5,NaN,1,NaN,NaN,NaN,NaN
5,475.63,1,0,-150,2,1
5,NaN,1,NaN,NaN,NaN,2
5,490.39,1,0,-600,2,1
5,NaN,1,NaN,NaN,NaN,2
5,NaN,0,0,450,2,1
5,520.37,1,0,-600,1,2
5,418.23,1,0,-150,2,1
5,498.83,1,1,-600,1,1
5,544.9,1,1,-600,2,2
5,NaN,0,1,450,1,1
5,NaN,1,NaN,NaN,NaN,1
5,NaN,1,NaN,NaN,NaN,2
5,NaN,0,0,450,1,2
5,NaN,0,NaN,NaN,1,NaN
5,NaN,0,NaN,NaN,2,NaN
5,NaN,0,0,150,1,2
5,545.24,1,1,150,2,2
5,NaN,0,0,150,2,1
5,501.27,1,0,-150,1,2
5,559.87,1,1,-600,2,2
5,594.19,1,0,450,2,1
5,NaN,0,NaN,NaN,2,NaN
5,NaN,1,NaN,NaN,NaN,NaN
5,NaN,1,NaN,NaN,NaN,2
5,553.64,1,1,-150,2,2
5,NaN,1,NaN,NaN,NaN,NaN
5,NaN,1,NaN,NaN,NaN,1
6,620.35,1,0,-150,2,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,-600,1,1
6,577.43,1,0,-600,1,2
6,885.4,1,0,450,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,617.01,1,1,450,2,2
6,545.85,1,1,-150,1,1
6,757.15,1,1,-600,1,1
6,711.86,1,0,150,2,1
6,577.94,1,NaN,NaN,2,NaN
6,450.59,1,1,-150,2,2
6,NaN,0,1,450,1,1
6,592.77,1,1,150,2,2
6,1230.7,1,NaN,NaN,1,NaN
6,509.82,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,0,-150,1,2
6,542.84,1,1,450,2,2
6,822.39,1,NaN,NaN,1,NaN
6,1175,0,NaN,NaN,NaN,NaN
6,NaN,0,0,150,1,2
6,NaN,1,NaN,NaN,NaN,2
6,624.7,1,0,-600,1,2
6,NaN,0,0,450,1,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,1
6,448.5,1,1,150,2,2
6,NaN,1,NaN,NaN,NaN,1
6,490.67,1,0,-600,2,1
6,470.22,1,0,-600,2,1
6,545.73,1,1,150,1,1
6,489.52,1,0,-150,2,1
6,NaN,0,NaN,NaN,1,NaN
6,585.25,1,1,-600,2,2
6,517.27,1,0,450,1,2
6,609.35,1,NaN,NaN,1,NaN
6,513.89,1,0,450,2,1
6,479.34,1,0,150,2,1
6,471.93,1,1,-150,1,1
6,560.02,1,0,-150,1,2
6,605.55,1,1,150,1,1
6,516.13,1,1,450,1,1
6,NaN,1,NaN,NaN,NaN,2
6,527.56,1,NaN,NaN,2,NaN
6,540.62,1,1,-150,2,2
6,723.72,1,0,150,1,2
6,NaN,1,NaN,NaN,NaN,NaN
6,667.73,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,1,-600,2,2
6,604.67,1,0,-150,2,1
6,NaN,0,NaN,NaN,1,NaN
6,664.37,1,1,-600,1,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,0,-600,1,2
6,675.86,1,1,-150,2,2
6,790.09,1,1,-600,1,1
6,650.63,1,0,-600,2,1
6,NaN,0,1,150,1,1
6,738.18,1,0,150,1,2
6,555.81,1,1,150,2,2
6,584.84,1,NaN,NaN,2,NaN
6,NaN,0,NaN,NaN,1,NaN
6,503,1,0,-150,1,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,564.99,1,0,150,2,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,590.37,1,1,-600,2,2
6,503.7,1,1,-150,1,1
6,588.68,1,0,450,2,1
6,659.32,1,0,-600,2,1
6,599.8,1,1,450,1,1
6,417.33,1,1,-150,2,2
6,399.55,1,1,150,2,2
6,NaN,0,0,150,1,2
6,655.56,1,NaN,NaN,1,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,NaN
6,461.81,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,450,1,1
6,1153.4,1,1,150,1,1
6,646.24,1,0,450,1,2
6,NaN,1,NaN,NaN,NaN,1
6,438.32,1,0,-150,2,1
6,NaN,1,NaN,NaN,NaN,2
6,550.4,1,1,450,2,2
6,596.46,1,1,-600,2,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,NaN
6,511.03,1,NaN,NaN,1,NaN
6,NaN,0,0,450,1,2
6,NaN,0,0,150,2,1
6,537.39,1,NaN,NaN,2,NaN
6,NaN,0,0,-150,1,2
6,NaN,1,NaN,NaN,NaN,1
6,555.35,1,0,450,2,1
6,514.78,1,1,450,2,2
6,NaN,1,NaN,NaN,NaN,2
6,498.93,1,0,-600,1,2
6,605.56,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,1,-150,1,1
6,NaN,0,1,150,1,1
6,537.34,1,NaN,NaN,2,NaN
6,NaN,0,0,450,2,1
6,NaN,0,0,150,1,2
6,NaN,1,NaN,NaN,NaN,1
6,509.49,1,0,450,2,1
6,NaN,0,0,450,1,2
6,671.51,1,0,-600,1,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,150,1,1
6,1167.9,1,0,-600,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,752.72,1,1,450,1,1
6,NaN,0,0,150,1,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,NaN,NaN,1,NaN
6,NaN,0,1,150,2,2
6,631.35,1,0,-150,1,2
6,NaN,0,0,-150,1,2
6,NaN,0,1,-150,1,1
6,574.14,1,0,150,2,1
6,621.54,1,1,450,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,1,-600,1,1
6,450.16,1,1,450,2,2
6,528.95,1,1,150,2,2
6,477.31,1,1,-150,2,2
6,496.14,1,1,-600,2,2
6,NaN,0,1,-600,1,1
6,478.88,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,NaN,NaN,2,NaN
6,528.46,1,0,-150,2,1
6,NaN,0,NaN,NaN,1,NaN
6,654.08,1,NaN,NaN,2,NaN
6,574.6,1,NaN,NaN,1,NaN
6,NaN,1,NaN,NaN,NaN,NaN
6,568.36,1,1,-600,2,2
6,441.34,1,1,-150,2,2
6,NaN,1,NaN,NaN,NaN,1
6,651.75,1,0,-600,1,2
6,665.35,1,0,-600,2,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,2
6,535.58,1,1,450,2,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,1020.9,1,0,150,2,1
6,536.36,1,0,-150,2,1
6,NaN,0,NaN,NaN,1,NaN
6,563.8,1,0,450,1,2
6,NaN,0,1,-150,2,2
6,NaN,0,0,450,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,NaN
6,596.3,1,1,-600,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,0,-150,1,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,1,450,1,1
6,552.48,1,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,1,-600,2,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,0,150,1,2
6,NaN,0,0,150,2,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,539.62,1,0,-150,2,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,0,450,1,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,581.99,1,0,-600,2,1
6,552.79,1,NaN,NaN,2,NaN
6,530.25,1,1,150,2,2
6,NaN,0,NaN,NaN,1,NaN
6,643.68,1,0,-600,2,1
6,1941,1,0,-150,1,2
6,NaN,0,0,150,1,2
6,898.67,1,1,150,2,2
6,NaN,0,NaN,NaN,1,NaN
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,0,450,2,1
6,NaN,1,NaN,NaN,NaN,2
6,550.81,1,1,450,2,2
6,480.89,1,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,NaN,NaN,1,NaN
6,NaN,0,1,450,1,1
6,NaN,0,1,150,1,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,0,450,1,2
6,542.7,1,0,-150,2,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,150,1,1
6,NaN,0,NaN,NaN,2,NaN
6,660.51,1,0,-600,1,2
6,NaN,0,1,-600,1,1
6,536.78,1,1,-150,2,2
6,NaN,0,NaN,NaN,1,NaN
6,NaN,1,NaN,NaN,NaN,1
6,682.74,1,0,150,2,1
6,536.84,1,1,-600,2,2
6,1156.3,1,1,450,2,2
6,NaN,0,0,-600,1,2
6,NaN,1,NaN,NaN,NaN,1
6,576.8,1,0,-150,2,1
6,588.72,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,450.08,1,0,450,2,1
6,NaN,0,0,450,1,2
6,NaN,0,1,150,1,1
6,NaN,0,NaN,NaN,1,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,559.61,1,1,-150,2,2
6,NaN,1,NaN,NaN,NaN,2
6,489.51,1,0,-600,1,2
6,553.76,1,0,-150,2,1
6,NaN,0,1,-600,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,0,-600,1,2
6,528.72,1,NaN,NaN,1,NaN
6,494.09,1,1,150,2,2
6,451.48,1,0,150,2,1
6,NaN,0,1,450,1,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,1,-150,1,1
6,NaN,0,0,450,1,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,450,2,2
6,NaN,1,NaN,NaN,NaN,1
6,583.84,1,0,-600,2,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,-600,1,1
6,NaN,1,NaN,NaN,NaN,1
6,516.84,1,NaN,NaN,2,NaN
6,523.33,1,1,-150,2,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,NaN
6,516.26,1,NaN,NaN,2,NaN
6,NaN,0,0,-150,1,2
6,NaN,1,NaN,NaN,NaN,2
6,540.67,1,1,450,2,2
6,NaN,0,1,-150,1,1
6,574.55,1,0,450,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,626.1,1,0,150,2,1
6,NaN,1,NaN,NaN,NaN,2
6,734.33,1,1,-600,2,2
6,NaN,0,0,150,1,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,NaN,NaN,1,NaN
6,NaN,0,0,-150,1,2
6,NaN,0,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,1,450,1,1
6,NaN,0,1,-600,2,2
6,NaN,0,0,-600,2,1
6,NaN,0,1,150,1,1
6,NaN,0,NaN,NaN,1,NaN
6,1066.1,1,0,150,1,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,150,2,2
6,NaN,1,NaN,NaN,NaN,2
6,641.08,1,1,-600,1,1
6,NaN,1,NaN,NaN,NaN,NaN
6,575.5,1,0,-600,2,1
6,609.94,1,0,450,2,1
6,NaN,0,1,150,1,1
6,NaN,1,NaN,NaN,NaN,NaN
6,587.51,1,0,-600,2,1
6,NaN,0,1,150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,671.12,1,0,450,2,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,458.31,1,1,-150,2,2
6,NaN,0,0,-600,1,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,NaN,NaN,1,NaN
6,NaN,0,1,450,2,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,NaN,NaN,1,NaN
6,2561.5,1,NaN,NaN,2,NaN
6,NaN,0,0,450,1,2
6,NaN,0,NaN,NaN,2,NaN
6,559.82,1,1,-150,2,2
6,NaN,0,1,450,1,1
6,NaN,0,0,150,2,1
6,NaN,0,1,-600,2,2
6,NaN,0,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,1108.4,1,1,-600,2,2
6,NaN,0,0,-150,2,1
6,678.86,1,0,150,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,0,150,1,2
6,NaN,0,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,568.02,1,NaN,NaN,2,NaN
6,NaN,0,1,450,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,1,-600,1,1
6,NaN,0,0,-600,1,2
6,NaN,0,NaN,NaN,1,NaN
6,571.17,1,1,150,2,2
6,NaN,0,NaN,NaN,1,NaN
6,NaN,0,0,150,1,2
6,NaN,0,0,-150,1,2
6,NaN,0,1,150,2,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,0,-150,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,1,450,2,2
6,NaN,0,0,-150,1,2
6,680.5,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,0,450,1,2
6,NaN,0,NaN,NaN,1,NaN
6,582.51,1,1,-600,2,2
6,NaN,0,NaN,NaN,1,NaN
6,570.85,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,2
6,533.02,1,0,-150,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,450,1,1
6,554.03,1,0,-150,2,1
6,NaN,0,NaN,NaN,1,NaN
6,632.09,1,1,450,2,2
6,NaN,0,0,-600,1,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,NaN
6,617.21,1,0,-150,1,2
6,589.47,1,NaN,NaN,2,NaN
6,697.73,1,0,150,2,1
6,1350.6,1,0,450,2,1
6,NaN,1,NaN,NaN,NaN,1
6,474.79,1,0,-600,2,1
6,728.02,1,1,150,2,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,525.12,1,1,-600,1,1
6,600.56,1,1,150,1,1
6,921.23,1,1,150,2,2
6,962.79,1,0,150,2,1
6,NaN,0,0,450,1,2
6,803.88,1,0,-600,1,2
6,611.66,1,1,150,1,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,645.9,1,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,594.76,1,1,-600,2,2
6,NaN,1,NaN,NaN,NaN,1
6,886.51,1,0,150,1,2
6,543,1,1,-150,2,2
6,808.35,1,0,450,1,2
6,491.28,1,1,-150,1,1
6,475.07,1,NaN,NaN,2,NaN
6,428.6,1,NaN,NaN,2,NaN
6,NaN,0,1,-600,1,1
6,NaN,0,NaN,NaN,1,NaN
6,NaN,1,NaN,NaN,NaN,2
6,549.65,1,0,450,2,1
6,511.89,1,1,450,2,2
6,477.12,1,0,-600,2,1
6,NaN,1,NaN,NaN,NaN,2
6,1363.8,1,0,-150,1,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,1,450,1,1
6,NaN,0,0,150,1,2
6,NaN,0,1,-150,2,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,NaN
6,916.8,1,1,150,2,2
6,546.82,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,519.35,1,0,450,2,1
6,712.05,1,1,450,2,2
6,503.89,1,NaN,NaN,1,NaN
6,NaN,1,NaN,NaN,NaN,2
6,1180.7,1,NaN,NaN,1,NaN
6,644.21,1,1,450,1,1
6,NaN,1,NaN,NaN,NaN,1
6,551.64,1,0,-600,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,-600,1,1
6,450.09,1,1,450,1,1
6,1699.3,1,0,150,1,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,1
6,708.28,1,0,150,2,1
6,603.36,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,0,-600,1,2
6,NaN,0,0,-150,2,1
6,506.21,1,0,-150,2,1
6,552.13,1,1,-150,1,1
6,578.42,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,2
6,562.95,1,NaN,NaN,1,NaN
6,601.74,1,0,450,2,1
6,NaN,0,1,-600,2,2
6,NaN,0,1,-600,2,2
6,447.93,1,0,-150,1,2
6,511.92,1,0,-150,1,2
6,505,1,0,-600,2,1
6,NaN,0,0,150,1,2
6,NaN,1,NaN,NaN,NaN,2
6,643.93,1,0,450,1,2
6,NaN,0,0,450,1,2
6,501.68,1,NaN,NaN,2,NaN
6,NaN,0,0,-600,1,2
6,458.68,1,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,562.25,1,1,150,2,2
6,NaN,0,NaN,NaN,1,NaN
6,461.87,1,1,-150,2,2
6,633.03,1,1,450,2,2
6,435.91,1,1,-150,2,2
6,NaN,0,1,150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,1,150,1,1
6,563.54,1,0,150,2,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,1,-600,1,1
6,NaN,0,0,-150,1,2
6,547.83,1,1,150,1,1
6,581.84,1,0,-600,2,1
6,546.77,1,1,-150,1,1
6,NaN,0,1,-600,1,1
6,NaN,0,1,-600,2,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,2
6,467.02,1,1,150,2,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,493.63,1,0,-150,1,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,0,150,2,1
6,1065,1,0,150,1,2
6,NaN,0,1,-600,1,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,0,0,-600,1,2
6,NaN,0,1,450,1,1
6,1272.7,1,1,450,2,2
6,509.67,1,0,150,2,1
6,NaN,0,1,150,1,1
6,NaN,1,NaN,NaN,NaN,2
6,538.26,1,0,450,2,1
6,527.05,1,NaN,NaN,2,NaN
6,489.23,1,0,-150,2,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,1
6,673.43,1,NaN,NaN,2,NaN
6,1096.8,1,1,-600,2,2
6,572.76,1,NaN,NaN,2,NaN
6,557.64,1,1,150,2,2
6,608.88,1,0,-600,2,1
6,763.59,1,0,450,1,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,0,-600,1,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,NaN,NaN,1,NaN
6,NaN,0,0,450,1,2
6,NaN,0,1,450,1,1
6,NaN,0,0,150,1,2
6,577.98,1,1,-150,2,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,NaN,NaN,1,NaN
6,NaN,0,1,450,2,2
6,571.71,1,NaN,NaN,2,NaN
6,450.03,1,0,-150,2,1
6,1247.2,1,NaN,NaN,1,NaN
6,716.69,1,NaN,NaN,1,NaN
6,415.64,1,1,-150,2,2
6,531.4,1,0,450,2,1
6,564.53,1,1,-150,2,2
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,0,-150,1,2
6,564.13,1,0,-600,2,1
6,572.71,1,0,450,2,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,NaN,NaN,1,NaN
6,583.78,1,1,450,1,1
6,NaN,0,0,-600,1,2
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,1
6,606.97,1,0,150,2,1
6,NaN,0,0,150,1,2
6,NaN,0,1,450,1,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,0,0,150,1,2
6,NaN,1,NaN,NaN,NaN,2
6,455.45,1,1,150,2,2
6,NaN,1,NaN,NaN,NaN,1
6,603.06,1,1,-600,1,1
6,NaN,0,NaN,NaN,1,NaN
6,NaN,0,NaN,NaN,2,NaN
6,NaN,0,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,2
6,NaN,1,NaN,NaN,NaN,2
6,550.2,1,0,450,1,2
6,578.11,1,NaN,NaN,1,NaN
6,481.07,1,1,-600,2,2
6,NaN,0,1,150,1,1
6,NaN,0,0,-150,1,2
6,585.81,1,0,-150,2,1
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,NaN
6,NaN,1,NaN,NaN,NaN,NaN
6,633.03,1,0,450,2,1
6,385.11,1,1,-150,2,2
6,463.18,1,NaN,NaN,2,NaN
6,1162.4,1,NaN,NaN,1,NaN
6,635.58,1,1,150,2,2
6,677.15,1,1,-600,1,1
6,491.88,1,0,-150,2,1
6,534.46,1,1,-150,1,1
6,NaN,1,NaN,NaN,NaN,2
6,NaN,0,0,450,1,2
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,572.98,1,0,-600,2,1
6,NaN,1,NaN,NaN,NaN,1
6,NaN,1,NaN,NaN,NaN,2
6,584.06,1,1,-600,2,2
6,802.64,1,1,450,2,2
6,549.57,1,NaN,NaN,2,NaN
6,NaN,1,NaN,NaN,NaN,1
6,902.85,1,1,150,1,1
6,NaN,0,0,150,2,1
6,NaN,1,NaN,NaN,NaN,1
